Word,POS,Tag,TagGeneral,TagPos,TagId
"['The', 'breathtaking', 'views', 'from', 'Mount', 'Rinjani', 'attract', 'many', 'hikers', 'every', 'year', '.']","['DT', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'VBP', 'JJ', 'NNS', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0]"
"['The', 'breathtaking', 'views', 'from', 'Mount', 'Rinjani', 'attract', 'many', 'trekkers', 'every', 'year', '.', 'The', 'breathtaking', 'views', 'from', 'Mount', 'Rinjani', 'attract', 'many', 'trekkers', 'every', 'year', '.']","['DT', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'VBP', 'JJ', 'NNS', 'DT', 'NN', '.', 'DT', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'VBP', 'JJ', 'NNS', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0]"
"['The', 'breathtaking', 'views', 'from', 'Mount', 'Robson', 'are', 'a', 'sight', 'to', 'behold', '.', 'The', 'breathtaking', 'views', 'from', 'Mount', 'Robson', 'are', 'a', 'sight', 'to', 'behold', '.']","['DT', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'VBP', 'DT', 'NN', 'TO', 'VB', '.', 'DT', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'VBP', 'DT', 'NN', 'TO', 'VB', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0]"
"['The', 'breathtaking', 'views', 'from', 'Mount', 'Robson', 'are', 'truly', 'unforgettable', '.', 'The', 'breathtaking', 'views', 'from', 'Mount', 'Robson', 'are', 'truly', 'unforgettable', '.', 'The', 'breathtaking', 'views', 'from', 'Mount', 'Robson', 'are', 'truly', 'unforgettable', '.', 'The', 'breathtaking', 'views', 'from', 'Mount', 'Robson', 'are', 'truly', 'unforgettable', '.', 'The', 'breathtaking', 'views', 'from', 'Mount', 'Robson', 'are', 'truly', 'unforgettable', '.']","['DT', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'VBP', 'RB', 'JJ', '.', 'DT', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'VBP', 'RB', 'JJ', '.', 'DT', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'VBP', 'RB', 'JJ', '.', 'DT', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'VBP', 'RB', 'JJ', '.', 'DT', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'VBP', 'RB', 'JJ', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
"['The', 'breathtaking', 'views', 'from', 'Mount', 'Robson', 'are', 'unforgettable', '.']","['DT', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'VBP', 'JJ', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['The', 'breathtaking', 'views', 'from', 'Mount', 'Robson', 'attract', 'many', 'hikers', 'each', 'year', '.', 'The', 'breathtaking', 'views', 'from', 'Mount', 'Robson', 'attract', 'many', 'hikers', 'each', 'year', '.', 'The', 'breathtaking', 'views', 'from', 'Mount', 'Robson', 'attract', 'many', 'hikers', 'each', 'year', '.']","['DT', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'VBP', 'JJ', 'NNS', 'DT', 'NN', '.', 'DT', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'VBP', 'JJ', 'NNS', 'DT', 'NN', '.', 'DT', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'VBP', 'JJ', 'NNS', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0]"
"['The', 'breathtaking', 'views', 'from', 'Mount', 'Robson', 'attract', 'many', 'tourists', 'every', 'year', '.']","['DT', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'VB', 'JJ', 'NNS', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0]"
"['The', 'breathtaking', 'views', 'from', 'Mount', 'Robson', 'attract', 'many', 'visitors', 'each', 'year', '.']","['DT', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'VBP', 'JJ', 'NNS', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0]"
"['The', 'breathtaking', 'views', 'from', 'Mount', 'Robson', 'attract', 'numerous', 'hikers', 'each', 'year', '.']","['DT', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'VBP', 'JJ', 'NNS', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0]"
"['The', 'breathtaking', 'views', 'from', 'Mount', 'Rushmore', 'are', 'truly', 'unforgettable', '.', 'The', 'breathtaking', 'views', 'from', 'Mount', 'Rushmore', 'are', 'truly', 'unforgettable', '.', 'The', 'breathtaking', 'views', 'from', 'Mount', 'Rushmore', 'are', 'truly', 'unforgettable', '.']","['DT', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'VBP', 'RB', 'JJ', '.', 'DT', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'VBP', 'RB', 'JJ', '.', 'DT', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'VBP', 'RB', 'JJ', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
"['The', 'breathtaking', 'views', 'from', 'Mount', 'Rushmore', 'attract', 'thousands', 'of', 'visitors', 'every', 'year', '.']","['DT', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'VBP', 'NNS', 'IN', 'NNS', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'breathtaking', 'views', 'from', 'Mount', 'Rushmore', 'make', 'it', 'a', 'popular', 'tourist', 'destination', '.']","['DT', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'VBP', 'PRP', 'DT', 'JJ', 'NN', 'NN', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'breathtaking', 'views', 'from', 'Mount', 'Shasta', 'are', 'truly', 'unforgettable', '.']","['DT', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'VBP', 'RB', 'JJ', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
"['The', 'breathtaking', 'views', 'from', 'Mount', 'Shasta', 'make', 'it', 'a', 'popular', 'destination', 'for', 'hikers', '.']","['DT', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'VBP', 'PRP', 'DT', 'JJ', 'NN', 'IN', 'NNS', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'breathtaking', 'views', 'from', 'Mount', 'Toubkal', 'are', 'simply', 'stunning', '.']","['DT', 'VBG', 'NNS', 'IN', 'NNP', 'NNP', 'VBP', 'RB', 'JJ', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
"['The', 'breathtaking', 'views', 'from', 'Mount', 'Toubkal', 'are', 'unmatched', 'in', 'Morocco', '.']","['DT', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'VBP', 'JJ', 'IN', 'NNP', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'I-MOUNTAIN', 'O']","['O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'MOUNTAIN', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'I', 'O']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 2, 0]"
"['The', 'breathtaking', 'views', 'from', 'Mount', 'Whitney', 'are', 'simply', 'unforgettable', '.']","['DT', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'VBP', 'RB', 'JJ', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
"['The', 'breathtaking', 'views', 'from', 'Pico', 'de', 'Orizaba', 'are', 'simply', 'unforgettable', '.', 'The', 'breathtaking', 'views', 'from', 'Pico', 'de', 'Orizaba', 'are', 'simply', 'unforgettable', '.']","['DT', 'JJ', 'NNS', 'IN', 'NNP', 'IN', 'NNP', 'VBP', 'RB', 'JJ', '.', 'DT', 'JJ', 'NNS', 'IN', 'NNP', 'IN', 'NNP', 'VBP', 'RB', 'JJ', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0]"
"['The', 'breathtaking', 'views', 'from', 'Pico', 'de', 'Orizaba', 'are', 'truly', 'magnificent', '.']","['DT', 'JJ', 'NNS', 'IN', 'NNP', 'IN', 'NNP', 'VBP', 'RB', 'JJ', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0]"
"['The', 'breathtaking', 'views', 'from', 'Pico', 'de', 'Orizaba', 'are', 'truly', 'unforgettable', '.', 'The', 'breathtaking', 'views', 'from', 'Pico', 'de', 'Orizaba', 'are', 'truly', 'unforgettable', '.', 'The', 'breathtaking', 'views', 'from', 'Pico', 'de', 'Orizaba', 'are', 'truly', 'unforgettable', '.', 'The', 'breathtaking', 'views', 'from', 'Pico', 'de', 'Orizaba', 'are', 'truly', 'unforgettable', '.', 'The', 'breathtaking', 'views', 'from', 'Pico', 'de', 'Orizaba', 'are', 'truly', 'unforgettable', '.', 'The', 'breathtaking', 'views', 'from', 'Pico', 'de', 'Orizaba', 'are', 'truly', 'unforgettable', '.']","['DT', 'JJ', 'NNS', 'IN', 'NNP', 'IN', 'NNP', 'VBP', 'RB', 'JJ', '.', 'DT', 'JJ', 'NNS', 'IN', 'NNP', 'IN', 'NNP', 'VBP', 'RB', 'JJ', '.', 'DT', 'JJ', 'NNS', 'IN', 'NNP', 'IN', 'NNP', 'VBP', 'RB', 'JJ', '.', 'DT', 'JJ', 'NNS', 'IN', 'NNP', 'IN', 'NNP', 'VBP', 'RB', 'JJ', '.', 'DT', 'JJ', 'NNS', 'IN', 'NNP', 'IN', 'NNP', 'VBP', 'RB', 'JJ', '.', 'DT', 'JJ', 'NNS', 'IN', 'NNP', 'IN', 'NNP', 'VBP', 'RB', 'JJ', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0]"
"['The', 'breathtaking', 'views', 'from', 'Pico', 'de', 'Orizaba', 'attract', 'many', 'climbers', 'every', 'year', '.']","['DT', 'JJ', 'NNS', 'IN', 'NNP', 'IN', 'NNP', 'VBP', 'JJ', 'NNS', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0]"
"['The', 'breathtaking', 'views', 'from', 'Pico', 'de', 'Orizaba', 'captivated', 'the', 'hikers', '.']","['DT', 'JJ', 'NNS', 'IN', 'NNP', 'IN', 'NNP', 'VBD', 'DT', 'NNS', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0]"
"['The', 'breathtaking', 'views', 'from', 'Pico', 'de', 'Orizaba', 'were', 'truly', 'unforgettable', '.']","['DT', 'JJ', 'NNS', 'IN', 'NNP', 'IN', 'NNP', 'VBD', 'RB', 'JJ', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0]"
"['The', 'breathtaking', 'views', 'from', 'Table', 'Mountain', 'are', 'simply', 'unforgettable', '.']","['DT', 'VBG', 'NNS', 'IN', 'NNP', 'NNP', 'VBP', 'RB', 'JJ', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
"['The', 'breathtaking', 'views', 'from', 'Table', 'Mountain', 'are', 'truly', 'unforgettable', '.']","['DT', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'VBP', 'RB', 'JJ', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
"['The', 'breathtaking', 'views', 'from', 'Table', 'Mountain', 'are', 'unforgettable', '.']","['DT', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'VBP', 'JJ', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['The', 'breathtaking', 'views', 'from', 'the', 'Matterhorn', 'are', 'truly', 'unforgettable', '.']","['DT', 'JJ', 'NNS', 'IN', 'DT', 'NNP', 'VBP', 'RB', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
